,Unnamed: 0,business_name,telephone,business_page,rank,category,website,rating,street,locality,region,zipcode,listing_url,keyword,Address,x,y,STATE,GEOID,BLOCK,TRACT
180,25,K&S Inc,(773) 236-3195,https://www.yellowpages.com/chicago-il/mip/k-s-inc-512932352,26.0,Pawnbrokers,,,3300 W 63rd St,"Chicago, IL 60629",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"3300 W 63rd St Chicago, IL 60629",-87.70576,41.77894,NS,17,2015,660400
181,26,Chicago Superpawn,(773) 394-4968,https://www.yellowpages.com/chicago-il/mip/chicago-superpawn-510502839,27.0,"Pawnbrokers,Jewelers,Jewelers-Wholesale & Manufacturers",http://www.chicago-superpawn.com,,3401 W Fullerton Ave,"Chicago, IL 60647",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"3401 W Fullerton Ave Chicago, IL 60647",-87.71215,41.924656,NS,17,3000,221100
182,27,Iglesia Mision Del Valle Resale Shop,(773) 227-7260,https://www.yellowpages.com/chicago-il/mip/iglesia-mision-del-valle-resale-shop-21681068,28.0,Pawnbrokers,http://www.iglesiamisiondelvalle.com,,4325 W Armitage Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"4325 W Armitage Ave Chicago, IL 60639",-87.734924,41.917053,NS,17,2002,831200
183,28,Rags To Riches Fashion Ltd,(872) 208-6451,https://www.yellowpages.com/chicago-il/mip/rags-to-riches-fashion-ltd-524596628,29.0,Pawnbrokers,,,2620 W Fletcher St,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"2620 W Fletcher St Chicago, IL 60618",-87.69453,41.93855,NS,17,1010,210900
184,29,Chatham Jewelry & Loan,(630) 635-6261,https://www.yellowpages.com/chicago-il/mip/chatham-jewelry-loan-516336833,30.0,Pawnbrokers,,,1861 E 71st St,"Chicago, IL 60649",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=1",pawnshop,"1861 E 71st St Chicago, IL 60649",-87.57897,41.76604,NS,17,1004,430500
185,0,South Shore Gllry & Estate Sales,(773) 363-8770,https://www.yellowpages.com/chicago-il/mip/south-shore-gllry-estate-sales-508921237,31.0,Pawnbrokers,,,2156 E 71st St,"Chicago, IL 60649",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"2156 E 71st St Chicago, IL 60649",,,,,,
186,1,Scott Kaghan,(773) 417-7661,https://www.yellowpages.com/chicago-il/mip/scott-kaghan-475486959,32.0,Pawnbrokers,,,5200 W Grand Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"5200 W Grand Ave Chicago, IL 60639",-87.756004,41.916954,NS,17,2009,191200
187,2,A Nearly New Shop,(773) 525-0692,https://www.yellowpages.com/chicago-il/mip/a-nearly-new-shop-503790287,33.0,Pawnbrokers,http://www.nearlynewbikes.com,,4075 N Broadway St,"Chicago, IL 60613",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"4075 N Broadway St Chicago, IL 60613",-87.651726,41.956417,NS,17,5000,032100
188,3,La Caridad,(773) 417-7417,https://www.yellowpages.com/chicago-il/mip/la-caridad-504423677,34.0,"Pawnbrokers,Jewelers",,,5401 W Diversey Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"5401 W Diversey Ave Chicago, IL 60639",-87.76144,41.93133,NS,17,1000,190701
189,4,Cash For Gold,(773) 424-3865,https://www.yellowpages.com/chicago-il/mip/cash-for-gold-478977658,35.0,Pawnbrokers,,,6223 W 63rd St,"Chicago, IL 60638",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"6223 W 63rd St Chicago, IL 60638",-87.77718,41.77775,NS,17,3001,640600
190,5,Gaia Movement,(773) 651-7870,https://www.yellowpages.com/chicago-il/mip/gaia-movement-311770,36.0,Pawnbrokers,http://www.gaia-movement-usa.org,,8918 S Green St,"Chicago, IL 60620",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"8918 S Green St Chicago, IL 60620",-87.64409,41.73106,NS,17,2021,711400
191,6,Reliable Jewelry & Loan,(773) 583-6000,https://www.yellowpages.com/chicago-il/mip/reliable-jewelry-loan-8687541,37.0,"Pawnbrokers,Jewelers,Watches",,,4625 N Kedzie Ave,"Chicago, IL 60625",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"4625 N Kedzie Ave Chicago, IL 60625",-87.708374,41.965458,NS,17,1003,140800
192,7,Citywide Resale,(773) 782-6858,https://www.yellowpages.com/chicago-il/mip/citywide-resale-459578450,38.0,Pawnbrokers,,,8958 S Cottage Grove Ave,"Chicago, IL 60619",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"8958 S Cottage Grove Ave Chicago, IL 60619",-87.60471,41.731693,NS,17,1009,440900
193,8,Bargains In A Box Vii,(773) 539-5366,https://www.yellowpages.com/chicago-il/mip/bargains-in-a-box-vii-506378763,39.0,Pawnbrokers,,,4749 N Kedzie Ave,"Chicago, IL 60625",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"4749 N Kedzie Ave Chicago, IL 60625",-87.70844,41.96754,NS,17,5007,140800
194,9,Long's Jewelry & Loan,(773) 588-8878,https://www.yellowpages.com/chicago-il/mip/longs-jewelry-loan-3378015,40.0,Pawnbrokers,,,3633 W Lawrence Ave,"Chicago, IL 60625",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3633 W Lawrence Ave Chicago, IL 60625",-87.719635,41.96833,NS,17,1001,140602
195,11,R & W Tool Works,(708) 594-2339,https://www.yellowpages.com/chicago-il/mip/r-w-tool-works-12657567,42.0,Pawnbrokers,,,6516 W 74th St,"Chicago, IL 60638",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"6516 W 74th St Chicago, IL 60638",-87.78368,41.757515,NS,17,1023,820901
196,12,Big Pawn,(773) 221-2800,https://www.yellowpages.com/chicago-il/mip/big-pawn-497415819,43.0,Pawnbrokers,http://www.bigpawn.net,,10226 S Indianapolis Ave,"Chicago, IL 60617",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"10226 S Indianapolis Ave Chicago, IL 60617",-87.531845,41.70953,NS,17,1041,520100
197,13,Cash 4 Gold,(800) 206-6032,https://www.yellowpages.com/chicago-il/mip/cash-4-gold-505273777,44.0,Pawnbrokers,,,,"Chicago, IL 60607",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,,,,,,,
198,14,B & B Jewelry & Loan Co,(773) 279-9201,https://www.yellowpages.com/chicago-il/mip/b-b-jewelry-loan-co-23060675,45.0,"Pawnbrokers,Check Cashing Service,Jewelers-Wholesale & Manufacturers",http://www.rjjewelryandloan.com,2.0,3609 W Montrose Ave,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3609 W Montrose Ave Chicago, IL 60618",-87.71845,41.96106,NS,17,1000,160400
199,15,Royal Pawn Shop,(312) 427-6542,https://www.yellowpages.com/chicago-il/mip/royal-pawn-shop-467753569,46.0,"Pawnbrokers,Jewelry Buyers,Watches",http://www.justpawnchicago.com,,428 S Clark St,"Chicago, IL 60605",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"428 S Clark St Chicago, IL 60605",-87.630745,41.8765,NS,17,2024,839100
200,16,American Jewelry & Pawn,(773) 583-7873,https://www.yellowpages.com/chicago-il/mip/american-jewelry-pawn-475743842,47.0,Pawnbrokers,,,3148 W Irving Park Rd,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3148 W Irving Park Rd Chicago, IL 60618",-87.70745,41.953926,NS,17,2006,160602
201,17,National Pawn,(773) 280-5403,https://www.yellowpages.com/chicago-il/mip/national-pawn-475493884,48.0,Pawnbrokers,,,3216 N Kimball Ave,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3216 N Kimball Ave Chicago, IL 60618",-87.71252,41.93962,NS,17,1021,831100
202,19,A-Windy City Jewelry & Loan,(773) 384-7170,https://www.yellowpages.com/chicago-il/mip/a-windy-city-jewelry-loan-17335560,50.0,"Pawnbrokers,Jewelers",,,3411 W North Ave,"Chicago, IL 60647",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3411 W North Ave Chicago, IL 60647",,,,,,
203,20,Ingram Pawners & Jewelers Inc,(773) 638-5414,https://www.yellowpages.com/chicago-il/mip/ingram-pawners-jewelers-inc-28573938,51.0,Pawnbrokers,,,4234 W Madison St,"Chicago, IL 60624",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"4234 W Madison St Chicago, IL 60624",-87.7315,41.88066,NS,17,1026,260300
204,21,Howard Jewelry & Loan Inc,(773) 274-3300,https://www.yellowpages.com/chicago-il/mip/howard-jewelry-loan-inc-454728140,52.0,Pawnbrokers,http://howardjewelryandloan.com,,1551 W Howard St,"Chicago, IL 60626",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"1551 W Howard St Chicago, IL 60626",-87.671,42.019367,NS,17,2007,010300
205,22,Royal Pawnshop,(312) 427-6542,https://www.yellowpages.com/chicago-il/mip/royal-pawnshop-469005823,53.0,"Pawnbrokers,Loans",https://www.royalpayscash.com,,4509 N Sheridan Rd,"Chicago, IL 60640",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"4509 N Sheridan Rd Chicago, IL 60640",-87.65476,41.963932,NS,17,2001,031502
206,24,Cermak Pawn & Jewelry,(773) 927-7296,https://www.yellowpages.com/chicago-il/mip/cermak-pawn-jewelry-15814272,55.0,Pawnbrokers,,,2811 W Cermak Rd,"Chicago, IL 60623",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"2811 W Cermak Rd Chicago, IL 60623",-87.695984,41.85189,NS,17,2000,840700
207,25,Shelly's Loan & Jewelry Co,(773) 285-2900,https://www.yellowpages.com/chicago-il/mip/shellys-loan-jewelry-co-3947771,56.0,Pawnbrokers,,,300 E 47th St,"Chicago, IL 60653",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"300 E 47th St Chicago, IL 60653",-87.61954,41.80934,NS,17,1001,381400
208,26,Get Cash,(773) 446-6280,https://www.yellowpages.com/chicago-il/mip/get-cash-464099463,57.0,Pawnbrokers,http://www.getcashforsurveys.com,,5255 N Central Ave,"Chicago, IL 60630",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"5255 N Central Ave Chicago, IL 60630",-87.76845,41.977028,NS,17,1012,110501
209,27,Cbj Corp,(773) 643-2101,https://www.yellowpages.com/chicago-il/mip/cbj-corp-5513509,58.0,Pawnbrokers,https://www.cbjpawn.com,,5516 S State St,"Chicago, IL 60621",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"5516 S State St Chicago, IL 60621",-87.62569,41.793816,ST,17,1003,834500
210,28,Madison St Gold Exchange,(773) 287-6669,https://www.yellowpages.com/chicago-il/mip/madison-st-gold-exchange-8996036,59.0,Pawnbrokers,,,5134 W Madison St,"Chicago, IL 60644",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"5134 W Madison St Chicago, IL 60644",-87.75385,41.880394,NS,17,1007,251800
211,29,"M & M Pawnbrokers, Inc.",(773) 277-6820,https://www.yellowpages.com/chicago-il/mip/m-m-pawnbrokers-inc-5220266,60.0,"Pawnbrokers,Loans",,,3446 W 26th St,"Chicago, IL 60623",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=2",pawnshop,"3446 W 26th St Chicago, IL 60623",-87.7113,41.844437,NS,17,2008,300700
212,2,Ezpawn,(773) 276-3704,https://www.yellowpages.com/chicago-il/mip/ezpawn-472410321,63.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Loans",https://stores.ezpawn.com/il/chicago/3711-w--fullerton-ave.html,,3711 W Fullerton Ave,"Chicago, IL 60647",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"3711 W Fullerton Ave Chicago, IL 60647",-87.71996,41.92456,NS,17,2002,220902
213,11,Casa De Empeno,(773) 585-8600,https://www.yellowpages.com/chicago-il/mip/casa-de-empeno-9187988,72.0,Pawnbrokers,,,5160 S Pulaski Rd Ste 119,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"5160 S Pulaski Rd Ste 119 Chicago, IL 60632",-87.72334,41.799202,NS,17,1000,620200
214,13,United Loan Co,(773) 373-1114,https://www.yellowpages.com/chicago-il/mip/united-loan-co-9261963,74.0,"Pawnbrokers,Jewelers,Jewelry Buyers",http://unitedloanchicago.com,1.0,224 E 51st St,"Chicago, IL 60615",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"224 E 51st St Chicago, IL 60615",-87.62094,41.802036,NS,17,2006,381800
215,15,Devon Pawn Shop,(773) 274-4653,https://www.yellowpages.com/chicago-il/mip/devon-pawn-shop-453692504,76.0,"Pawnbrokers,Jewelry Buyers,Coin Dealers & Supplies",http://devonpawn.com,,2106 W Devon Ave,"Chicago, IL 60659",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"2106 W Devon Ave Chicago, IL 60659",-87.68291,41.997852,NS,17,1013,020500
216,19,Big Pawn Inc,(773) 776-4900,https://www.yellowpages.com/chicago-il/mip/big-pawn-inc-9409452,80.0,"Pawnbrokers,Consumer Electronics,Jewelers-Wholesale & Manufacturers",http://www.bigpawn.net,1.0,6233 S Western Ave,"Chicago, IL 60636",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"6233 S Western Ave Chicago, IL 60636",-87.683655,41.78014,NS,17,1019,835000
217,20,A-Windy City Jewelry & Loan,(773) 643-6955,https://www.yellowpages.com/chicago-il/mip/a-windy-city-jewelry-loan-460417707,81.0,"Pawnbrokers,Jewelers,Precious Metals",,,6920 S Stony Island Ave,"Chicago, IL 60649",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"6920 S Stony Island Ave Chicago, IL 60649",-87.586266,41.769222,NS,17,2000,430300
218,21,Big Pawn Inc/ Freeman Jewelers,(773) 487-9100,https://www.yellowpages.com/chicago-il/mip/big-pawn-inc-freeman-jewelers-464717973,82.0,"Pawnbrokers,Jewelers,Loans",http://www.bigpawn.net,,111 W 87th St,"Chicago, IL 60620",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"111 W 87th St Chicago, IL 60620",-87.62763,41.736267,NS,17,1033,842400
219,23,New York Jewelers,(312) 855-4999,https://www.yellowpages.com/chicago-il/mip/new-york-jewelers-492179199,84.0,"Pawnbrokers,Diamonds,Watches",http://www.nyjchicago.com,6.0,11 N Wabash Ave,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"11 N Wabash Ave Chicago, IL 60602",-87.62621,41.882217,NS,17,2015,320102
220,24,Easy Cash,(773) 685-3988,https://www.yellowpages.com/chicago-il/mip/easy-cash-534534413,85.0,"Pawnbrokers,Check Cashing Service,Loans",,2.0,3213 1/2 N Cicero Ave,"Chicago, IL 60641",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"3213 1/2 N Cicero Ave Chicago, IL 60641",,,,,,
221,25,New Era Jewelry & Coin,(773) 772-9100,https://www.yellowpages.com/chicago-il/mip/new-era-jewelry-coin-16984407,86.0,"Pawnbrokers,Coin Dealers & Supplies,Diamond Buyers",http://www.newerajewelryncoin.com,,4359 W Diversey Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"4359 W Diversey Ave Chicago, IL 60639",-87.735985,41.931667,NS,17,1004,200200
222,26,Cash America Pawn,(773) 871-5884,https://www.yellowpages.com/chicago-il/mip/cash-america-pawn-478359627,87.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,3900 N Broadway St,"Chicago, IL 60613",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"3900 N Broadway St Chicago, IL 60613",-87.649666,41.952785,NS,17,3004,832100
223,27,"Illinois Title Loans, Inc.",(773) 239-2906,https://www.yellowpages.com/chicago-il/mip/illinois-title-loans-inc-453317482,88.0,"Pawnbrokers,Payday Loans,Loans",,,10258 S Halsted St,"Chicago, IL 60628",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"10258 S Halsted St Chicago, IL 60628",-87.64285,41.707294,NS,17,3030,730600
224,28,Jewels By Stephanie,(312) 782-6300,https://www.yellowpages.com/chicago-il/mip/jewels-by-stephanie-290319,89.0,"Pawnbrokers,Jewelers",https://paparazziaccessories.com/218040,,23 E Madison St,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"23 E Madison St Chicago, IL 60602",-87.626945,41.88207,NS,17,1010,320400
225,29,Cash America,(773) 257-7668,https://www.yellowpages.com/chicago-il/mip/cash-america-497137688,90.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,4835 S Ashland Ave,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=3",pawnshop,"4835 S Ashland Ave Chicago, IL 60609",-87.664894,41.806095,NS,17,2002,611200
226,0,Cash America,(773) 772-2400,https://www.yellowpages.com/chicago-il/mip/cash-america-476337253,91.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,1441 N Milwaukee Ave,"Chicago, IL 60622",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"1441 N Milwaukee Ave Chicago, IL 60622",-87.67388,41.908096,NS,17,3004,241500
227,1,Cash America,(773) 847-9178,https://www.yellowpages.com/chicago-il/mip/cash-america-478359678,92.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,2337 W Cermak Rd,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"2337 W Cermak Rd Chicago, IL 60608",-87.68416,41.852043,NS,17,2000,841300
228,2,Cz's Inc,(312) 345-9016,https://www.yellowpages.com/chicago-il/mip/czs-inc-466416121,93.0,"Pawnbrokers,Jewelers",,,5 S Wabash Ave Ste 1007,"Chicago, IL 60603",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"5 S Wabash Ave Ste 1007 Chicago, IL 60603",-87.626205,41.881958,NS,17,1008,320400
229,3,Donnelly T N & Co,(800) 310-4299,https://www.yellowpages.com/chicago-il/mip/donnelly-t-n-co-453467344,94.0,"Pawnbrokers,Jewelers",http://www.tndonnelly.com,,5 N Wabash Ave,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"5 N Wabash Ave Chicago, IL 60602",-87.62621,41.882153,NS,17,2015,320102
230,4,State Jewelers & Loan,(312) 726-1163,https://www.yellowpages.com/chicago-il/mip/state-jewelers-loan-464837825,95.0,"Pawnbrokers,Jewelers",,,9 N Wabash Ave,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"9 N Wabash Ave Chicago, IL 60602",-87.62621,41.8822,NS,17,2015,320102
231,5,A-Windy City Jewelry & Loan,(773) 523-2575,https://www.yellowpages.com/chicago-il/mip/a-windy-city-jewelry-loan-459252111,96.0,"Pawnbrokers,Jewelers,Jewelers-Wholesale & Manufacturers",https://www.domainmarket.com/buynow/windycitypawn.com,,1555 W 47th St,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"1555 W 47th St Chicago, IL 60609",-87.6644,41.80861,NS,17,2001,611200
232,7,Windy City Coin Inc,(630) 323-6609,https://www.yellowpages.com/chicago-il/mip/windy-city-coin-inc-467379868,98.0,"Pawnbrokers,Coin Dealers & Supplies,Stamp Dealers",http://www.windycitycoin.com,,4812 S Pulaski Rd,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"4812 S Pulaski Rd Chicago, IL 60632",-87.723526,41.805702,NS,17,1006,570300
233,8,Cash America,(773) 598-1001,https://www.yellowpages.com/chicago-il/mip/cash-america-476306038,99.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,2437 N Milwaukee Ave,"Chicago, IL 60647",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"2437 N Milwaukee Ave Chicago, IL 60647",-87.70172,41.92559,NS,17,2021,220400
234,10,Cash Loans By Bmac Inc,(773) 778-2622,https://www.yellowpages.com/chicago-il/mip/cash-loans-by-bmac-inc-534540120,101.0,"Pawnbrokers,Loans,Financial Services",http://bmaccash.com,,8314 1/2 S Kedzie Ave,"Chicago, IL 60652",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"8314 1/2 S Kedzie Ave Chicago, IL 60652",,,,,,
235,11,Big Pawn Inc,(773) 651-0500,https://www.yellowpages.com/chicago-il/mip/big-pawn-inc-7802972,102.0,"Pawnbrokers,Business & Trade Organizations,Jewelers",http://www.bigpawn.net,,8130 S Ashland Ave,"Chicago, IL 60620",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"8130 S Ashland Ave Chicago, IL 60620",-87.66334,41.746094,NS,17,1007,710500
236,12,Fullerton  Pawners Inc,(773) 637-9999,https://www.yellowpages.com/chicago-il/mip/fullerton-pawners-inc-21965369,103.0,"Pawnbrokers,Jewelry Buyers,Coin Dealers & Supplies",http://www.fullertonpawners.com,1.0,5920 W Fullerton Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"5920 W Fullerton Ave Chicago, IL 60639",-87.77412,41.92386,NS,17,1016,190602
237,13,Big Pawn Inc,(773) 264-4200,https://www.yellowpages.com/chicago-il/mip/big-pawn-inc-12832344,104.0,"Pawnbrokers,Consumer Electronics,Jewelers",http://www.bigpawn.net,1.0,120 E 111th St,"Chicago, IL 60628",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"120 E 111th St Chicago, IL 60628",-87.619835,41.69263,NS,17,2021,490901
238,15,Jewelry Gold Star,(773) 942-6556,https://www.yellowpages.com/chicago-il/mip/jewelry-gold-star-462322978,106.0,"Pawnbrokers,Jewelers,Coin Dealers & Supplies",http://www.goldstar4cash.com,1.0,7048 N Clark St,"Chicago, IL 60626",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"7048 N Clark St Chicago, IL 60626",-87.674286,42.01044,NS,17,1003,010702
239,16,Jewelry & Electronics Exchange,(773) 588-5337,https://www.yellowpages.com/chicago-il/mip/jewelry-electronics-exchange-19394148,107.0,"Pawnbrokers,Jewelers",,1.0,3965 W Irving Park Rd,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"3965 W Irving Park Rd Chicago, IL 60618",-87.72712,41.953663,NS,17,2001,160900
240,17,Ashland Pawners Jewelers,(773) 523-2575,https://www.yellowpages.com/chicago-il/mip/ashland-pawners-jewelers-14585359,108.0,"Pawnbrokers,Jewelers,Jewelry Buyers",http://www.ashlandpawnshop.com,,1543 W 47th St,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"1543 W 47th St Chicago, IL 60609",-87.6641,41.80861,NS,17,2000,611200
241,19,Cash America Pawn,(773) 871-6633,https://www.yellowpages.com/chicago-il/mip/cash-america-pawn-12195408,110.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,3123 N Ashland Ave,"Chicago, IL 60657",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"3123 N Ashland Ave Chicago, IL 60657",-87.668594,41.938103,NS,17,3003,062700
242,20,Cash America,(773) 523-2895,https://www.yellowpages.com/chicago-il/mip/cash-america-470805215,111.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,4812 S Kedzie Ave,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"4812 S Kedzie Ave Chicago, IL 60632",-87.70392,41.805862,NS,17,4035,842800
243,22,Cash America Pawn,(773) 252-7744,https://www.yellowpages.com/chicago-il/mip/cash-america-pawn-470814501,113.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,2007 W North Ave,"Chicago, IL 60647",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"2007 W North Ave Chicago, IL 60647",,,,,,
244,23,Cash America Jewelry & Loans,(773) 274-2065,https://www.yellowpages.com/chicago-il/mip/cash-america-jewelry-loans-17927878,114.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,1230 W Devon Ave,"Chicago, IL 60660",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"1230 W Devon Ave Chicago, IL 60660",-87.66225,41.998177,NS,17,1006,010503
